sha256,feature_status,failure_class,decoded_dir,package_name,manifest_version_code,manifest_version_name,min_sdk,target_sdk,uses_permission_count,activity_count,activity_alias_count,service_count,receiver_count,provider_count,uses_feature_count,smali_dir_count,smali_file_count,class_count,method_count,field_count,res_file_count,res_dir_count,asset_file_count,lib_file_count,native_abi_count,top_class_prefixes,sample_permissions,sample_components
675852fd53756d069153df837e2d1f002d3571d9bbc42982c2da84b7bd005cb3,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/675852fd53756d069153df837e2d1f002d3571d9bbc42982c2da84b7bd005cb3,com.pico.Odds.AusGHRacing,,,,,2,2,0,0,0,0,0,1,214,214,1129,759,11,7,2,0,0,com.google.ads:197;com.pico.Odds:17,android.permission.ACCESS_NETWORK_STATE;android.permission.INTERNET,activity:com.google.ads.AdActivity;activity:com.pico.Odds.AusGHRacing.MyActivity
6fa7eba67dfd2922c5212040ffb93af73ee38e2371b2609fb670fd65e3aafc3c,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/6fa7eba67dfd2922c5212040ffb93af73ee38e2371b2609fb670fd65e3aafc3c,com.speedsoftware.rootexplorer,,,,,9,20,0,1,0,1,0,1,1908,1908,12298,5571,524,20,1,0,0,com.fasterxml.jackson:536;com.speedsoftware.rootexplorer:363;com.google.android:196;com.google.api:171;android.support.v4:134,android.permission.ACCESS_SUPERUSER;android.permission.ACCESS_WIFI_STATE;android.permission.GET_ACCOUNTS;android.permission.INTERNET;android.permission.MANAGE_ACCOUNTS,activity:com.box.androidlib.activities.BoxAuthentication;activity:com.box.boxandroidlibv2.activities.OAuthActivity;activity:com.dropbox.client2.android.AuthActivity;activity:com.speedsoftware.rootexplorer.AboutActivity;activity:com.speedsoftware.rootexplorer.BookmarkList
7bf21599ab895e19998f2c52acd2743088a191416d74d1a37aa17b21554c7c41,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/7bf21599ab895e19998f2c52acd2743088a191416d74d1a37aa17b21554c7c41,com.freedomrecyle.carunblock,,,,,3,18,0,0,0,0,0,1,166,166,743,2129,105,14,1,0,0,com.freedomrecyle.carunblock:64;com.madhouse.android:58;com.google.ads:17;h:1;s:1,android.permission.ACCESS_NETWORK_STATE;android.permission.INTERNET;android.permission.READ_PHONE_STATE,activity:com.freedomrecyle.carunblock.CoverActivity;activity:com.freedomrecyle.carunblock.Crazy2Activity;activity:com.freedomrecyle.carunblock.CrazyActivity;activity:com.freedomrecyle.carunblock.Easy2Activity;activity:com.freedomrecyle.carunblock.EasyActivity
857a078a0526def00650097bafc3e8aad51550561f1a914f886263a9ee96b897,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/857a078a0526def00650097bafc3e8aad51550561f1a914f886263a9ee96b897,kr.mobilesoft.yxplayer,,,,,4,13,0,0,0,0,0,1,170,170,1048,1701,118,7,7,0,0,kr.mobilesoft.yxplayer:117;com.google.ads:30;com.admob.android:23,android.permission.DISABLE_KEYGUARD;android.permission.INTERNET;android.permission.READ_PHONE_STATE;android.permission.WAKE_LOCK,activity:kr.mobilesoft.yxplayer.AboutView;activity:kr.mobilesoft.yxplayer.AdSenseExample;activity:kr.mobilesoft.yxplayer.DemoActivity;activity:kr.mobilesoft.yxplayer.FilesView;activity:kr.mobilesoft.yxplayer.MediaFrameworkTest
9d21e7213377abb04cb3134999fd25dc5cae798f9549e605b82f50259507fdef,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/9d21e7213377abb04cb3134999fd25dc5cae798f9549e605b82f50259507fdef,de.tellows,,,,,5,8,0,1,2,0,0,1,148,148,804,688,64,7,0,0,0,com.admob.android:100;de.tellows.activities:15;de.tellows.db:4;de.tellows.callerstate:4;de.tellows.services:4,android.permission.GET_ACCOUNTS;android.permission.INTERNET;android.permission.READ_CONTACTS;android.permission.READ_PHONE_STATE;android.permission.WRITE_CONTACTS,activity:com.admob.android.ads.AdMobActivity;activity:de.tellows.activities.Anrufliste;activity:de.tellows.activities.CommentsActivity;activity:de.tellows.activities.DetailTabActivity;activity:de.tellows.activities.DetailsZurNummer
a636e3f61c3ec74bd7febb531fc5c83c6acc14244d2c3a5591e7570e4c9a0abf,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/a636e3f61c3ec74bd7febb531fc5c83c6acc14244d2c3a5591e7570e4c9a0abf,com.hyrt.zhichi.ui.main,,,,,18,31,0,1,1,0,0,1,704,704,6191,3839,462,7,53,1,1,com.hyrt.zhichi:286;com.baidu.mapapi:76;org.dom4j.tree:49;org.dom4j.io:36;com.mobclick.android:28,android.permission.ACCESS_FINE_LOCATION;android.permission.ACCESS_NETWORK_STATE;android.permission.ACCESS_WIFI_STATE;android.permission.CAMERA;android.permission.CHANGE_WIFI_STATE,activity:com.hyrt.common.qq.LoginActivity;activity:com.hyrt.common.qq.OAuthActivity;activity:com.hyrt.zhichi.map.AppsActivity;activity:com.hyrt.zhichi.sms.SMS;activity:com.hyrt.zhichi.ui.base.AssistActivity
a917ebf3f01513044faed8cc7146251849b1e679d557b5a07be3e4aa83a0d1a4,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/a917ebf3f01513044faed8cc7146251849b1e679d557b5a07be3e4aa83a0d1a4,com.hellotalkoyrq,,,,,29,103,0,8,5,1,1,1,2258,2258,14386,11260,2106,65,223,6,1,com.hellotalk.ui:405;com.hellotalk.core:318;com.google.android:278;com.nuance.a:198;com.paypal.android:196,android.permission.ACCESS_COARSE_LOCATION;android.permission.ACCESS_FINE_LOCATION;android.permission.ACCESS_NETWORK_STATE;android.permission.ACCESS_WIFI_STATE;android.permission.CAMERA,activity:com.android.kaixin.AndroidExample;activity:com.android.qweibo.QLoadingActivity;activity:com.android.rrw.RenrenSDKDemo;activity:com.android.twitter.Twitter;activity:com.android.twitter.TwitterLoginBrowser
b333c3b395c4e42c5d33dcfd30b6d5ebc01cf4aa449ea79c09807c86b0702101,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/b333c3b395c4e42c5d33dcfd30b6d5ebc01cf4aa449ea79c09807c86b0702101,org.alps.mobile,,,,,11,56,0,0,0,0,4,1,2107,2107,15260,13517,267,13,0,1,1,org.wescom.mobilecommon:542;com.google.android:392;android.support.v4:316;com.google.gson:136;javax.jmdns.impl:103,android.permission.ACCESS_COARSE_LOCATION;android.permission.ACCESS_FINE_LOCATION;android.permission.ACCESS_NETWORK_STATE;android.permission.CAMERA;android.permission.INTERNET,activity:org.wescom.mobilecommon.ui.AccountSelectView;activity:org.wescom.mobilecommon.ui.AddressListView;activity:org.wescom.mobilecommon.ui.BillPayAccountSelectView;activity:org.wescom.mobilecommon.ui.BillPayFrequencySelectView;activity:org.wescom.mobilecommon.ui.BillPayHistoryDetailsView
c9f77f0849974a41d6a35cb00e2a4274b4d4a3a5435a1a7ceac645dc32805a03,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/c9f77f0849974a41d6a35cb00e2a4274b4d4a3a5435a1a7ceac645dc32805a03,org.pyload.android.client,,,,,3,5,0,0,0,0,0,1,1391,1391,7148,2951,166,31,1,0,0,org.pyload.thrift:1025;android.support.v4:123;org.apache.thrift:105;org.pyload.android:96;org.apache.commons:14,android.permission.ACCESS_NETWORK_STATE;android.permission.INTERNET;android.permission.WRITE_EXTERNAL_STORAGE,activity:org.pyload.android.client.AddLinksActivity;activity:org.pyload.android.client.Preferences;activity:org.pyload.android.client.RemoteSettings;activity:org.pyload.android.client.module.FileChooser;activity:org.pyload.android.client.pyLoad
ccea2daaee5d9ef65876b8b1e7aed79454cd7e501f291ed2aca0e4973ff1075f,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/ccea2daaee5d9ef65876b8b1e7aed79454cd7e501f291ed2aca0e4973ff1075f,com.cjdao.trackback,,,,,5,8,0,0,0,0,0,1,94,94,527,541,68,6,0,0,0,com.cjdao.trackback:24;com.mobclick.android:20;com.feedback.ui:14;com.feedback.a:6;com.cjdao.util:6,android.permission.ACCESS_NETWORK_STATE;android.permission.ACCESS_WIFI_STATE;android.permission.INTERNET;android.permission.READ_PHONE_STATE;android.permission.WRITE_EXTERNAL_STORAGE,activity:com.cjdao.trackback.AboutActivity;activity:com.cjdao.trackback.DetailActivity;activity:com.cjdao.trackback.FavoritesActivity;activity:com.cjdao.trackback.HomeActivity;activity:com.cjdao.trackback.LandingActivity
d548502f86d440d9e27145d3ef9e351f04e1d96284e7dbdeae9a886f26366c54,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/d548502f86d440d9e27145d3ef9e351f04e1d96284e7dbdeae9a886f26366c54,com.picsart.studio,,,,,12,137,1,3,2,0,8,1,3596,3596,20993,38538,1722,32,123,6,2,com.socialin.android:1508;android.support.v4:190;com.picsart.effects:131;com.mobclix.android:128;com.aetrion.flickr:110,android.permission.ACCESS_COARSE_LOCATION;android.permission.ACCESS_FINE_LOCATION;android.permission.ACCESS_NETWORK_STATE;android.permission.ACCESS_WIFI_STATE;android.permission.BIND_WALLPAPER,activity-alias:com.android.internal.app.ResolverActivity;activity:com.google.ads.AdActivity;activity:com.mobclix.android.sdk.MobclixBrowserActivity;activity:com.ntrlab.goo.GooActivity;activity:com.paypal.android.MEP.PayPalActivity
d5c2a31bd95fc4d602b00dfc239d86c7e7160efb334968f0dcf7972641c7c504,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/d5c2a31bd95fc4d602b00dfc239d86c7e7160efb334968f0dcf7972641c7c504,com.checkers.checkers,,,,,4,7,0,1,2,0,0,1,325,325,1603,1655,167,5,14,1,1,com.doodlemobile.gamecenter:112;com.checkers.checkers:97;cn.domob.android:79;com.google.android:21;com.a.a:8,android.permission.ACCESS_NETWORK_STATE;android.permission.ACCESS_WIFI_STATE;android.permission.INTERNET;android.permission.READ_PHONE_STATE,activity:com.checkers.checkers.activity.GameActivity;activity:com.checkers.checkers.activity.MainActivity;activity:com.checkers.checkers.activity.OptionsActivity;activity:com.doodlemobile.gamecenter.GameCenterActivity;activity:com.doodlemobile.gamecenter.LeaderBoardActivity
d73c16e1be06b4360ea13b1e25e2933bbc99ad5cb824b31b424a6ba09b3436ac,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/d73c16e1be06b4360ea13b1e25e2933bbc99ad5cb824b31b424a6ba09b3436ac,com.geniteam.gangwars.lite,,,,,10,49,0,2,2,0,0,1,1263,1263,9731,6038,429,4,2,0,0,com.geniteam.gangwars:420;com.sun.mail:130;com.geniteam.roleplayinggame:55;com.codecarpet.fbconnect:38;javax.mail.internet:30,android.permission.ACCESS_COARSE_LOCATION;android.permission.ACCESS_FINE_LOCATION;android.permission.ACCESS_NETWORK_STATE;android.permission.INTERNET;android.permission.READ_PHONE_STATE,activity:com.codecarpet.fbconnect.FBFeedActivity;activity:com.codecarpet.fbconnect.FBLoginActivity;activity:com.geniteam.gangwars.activities.AddsDialog;activity:com.geniteam.gangwars.activities.ArmiesList;activity:com.geniteam.gangwars.activities.ArmyShoutOut
fd537396e99df3e67bd6fbfec3951098c14a78265c714e63d2562e1977953d3d,success,,/private/tmp/phd-shared/datasets/DC-C01-S01-M1/decoded-sanity/fd537396e99df3e67bd6fbfec3951098c14a78265c714e63d2562e1977953d3d,com.game.Blackjack.Classic.free1,,,,,10,16,0,2,1,0,0,1,1927,1927,12827,6625,75,14,223,2,1,android.support.v4:444;com.chartboost.sdk:211;com.inmobi.commons:170;com.google.ads:165;com.jirbo.adcolony:150,android.permission.ACCESS_NETWORK_STATE;android.permission.ACCESS_WIFI_STATE;android.permission.GET_ACCOUNTS;android.permission.GET_TASKS;android.permission.INTERNET,activity:com.chartboost.sdk.CBImpressionActivity;activity:com.freeworld.entry.Main;activity:com.freeworld.promote.prize.JoyPrizeMoreGameActivity;activity:com.freeworld.promote.prize.JoyPrizeTimerActivity;activity:com.freeworld.unions.ads.JoyAdJoymeng
